cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance
1363048,43408,40,0,4,F ,2,OK  ,,,,,,,,,,-109.86628571428572,540.1478571428571,70.0,14.0,0.681363073110285,13630482.0,1.0,403.5,274.93,,,,,,,,,
1362537,0,13,5,0,F ,1,NY  ,,,,,,,,,,,,,,,,,,,-40.145,86.1565,6.0,20.0,13.20670345054764,13625373.0,1.0,121.43,1603.69
1362640,3726,71,1,0,F ,2,AZ  ,4561143213626400.0,1.0,1452.79,751.28,-123.2456862745098,588.1558333333334,51.0,12.0,0.5171291101948664,,,,,,,,,,-87.11222222222221,83.03173913043479,9.0,23.0,2.962957149584053,13626403.0,1.0,573.39,1698.93
1363006,4366,61,1,0,F ,2,TX  ,4561143213630060.0,1.0,0.0,1628.72,-129.82875,374.625,24.0,4.0,,-100.6859649122807,161.51333333333335,57.0,24.0,0.3251921781152416,13630062.0,1.0,2760.46,897.68,,0.3041666666666666,,12.0,1.0150820214040743,13630063.0,1.0,242.01,245.66
1363109,8997,23,2,2,M ,2,TX  ,,,,,,,,,,-53.66575342465753,186.70777777777775,73.0,9.0,0.0181472671576157,13631092.0,1.0,2278.58,41.35,,,,,,,,,
1363475,24815,32,2,2,M ,2,OH  ,4561143213634750.0,1.0,3502.43,727.2,-131.39529411764707,610.7099999999999,34.0,12.0,0.2076272759198613,-56.31914285714286,216.19882352941175,70.0,17.0,0.3390606818350622,13634752.0,1.0,403.91,136.95,,,,,,,,,
1362905,11613,39,5,2,F ,2,CA  ,4561143213629050.0,1.0,737.2,915.75,-154.11714285714285,85.8125,7.0,12.0,1.2422002170374389,-79.66593220338983,95.18285714285716,59.0,21.0,0.0037541995036195,13629052.0,1.0,2711.63,10.18,-55.865,31.40125,6.0,16.0,1.3191521951406309,13629053.0,1.0,522.29,688.98
1362598,49437,47,7,2,F ,2,NC  ,4561143213625980.0,0.0,1801.88,20.0,-20.0,157.44083333333333,1.0,12.0,0.0110995182809066,-232.4643137254902,504.939,51.0,10.0,0.0019853867325138,13625982.0,0.0,6819.83,13.54,,,,,,,,,
1363374,6132,21,0,0,M ,1,OH  ,4561143213633740.0,1.0,0.0,0.0,,,,,,-16.433809523809526,8.981666666666667,21.0,12.0,0.0,13633742.0,1.0,237.33,0.0,,1.4791666666666667,,12.0,1.0304256157973226,13633743.0,1.0,583.39,601.14
1362497,0,14,6,0,M ,1,TX  ,,,,,,,,,,,,,,,,,,,-93.89333333333336,42.3155,15.0,20.0,0.0189545335544113,13624973.0,1.0,572.95,10.86
1363332,58217,55,3,2,F ,2,MN  ,4561143213633320.0,0.0,2770.4,839.43,-215.20555555555555,336.1675,9.0,12.0,0.3029995668495523,,,,,,,,,,,,,,,,,,
1362966,11041,83,3,0,F ,2,TX  ,4561143213629660.0,1.0,3100.57,1586.27,-132.1679661016949,787.7266666666666,59.0,12.0,0.5116059305224523,-71.00088235294118,172.8106666666667,68.0,15.0,0.0275397743582606,13629662.0,1.0,2299.22,63.32,-79.41142857142857,31.595,7.0,16.0,0.7113874720614362,13629663.0,1.0,174.49,124.13
1363128,4187,19,4,0,F ,1,VA  ,4561143213631280.0,1.0,0.0,140.0,-105.15666666666668,219.1025,18.0,8.0,,-118.48538461538462,51.314375,13.0,16.0,0.8262165757005917,13631282.0,1.0,4142.57,3422.66,,2.7416666666666667,,12.0,1.015100124380964,13631283.0,1.0,2178.79,2211.69
1362619,32152,32,2,0,F ,2,TX  ,4561143213626190.0,1.0,3866.7,0.0,,3905.04,,1.0,0.0,-148.74491228070178,206.6568,57.0,25.0,0.1864828087619066,13626192.0,1.0,4071.26,759.22,,2.7875,,12.0,1.0304187696085116,13626193.0,1.0,1099.65,1133.1
1362720,18806,19,4,0,M ,1,IL  ,4561143213627200.0,1.0,0.0,1000.0,-147.05882352941177,1000.0,34.0,4.0,,-48.46430555555556,202.4623076923077,72.0,13.0,0.2017762716913681,13627202.0,1.0,1074.16,216.74,-107.60888888888888,72.5352,9.0,25.0,2.2905006575526805,13627203.0,1.0,653.94,1497.85
1363088,28975,54,4,2,M ,2,TX  ,4561143213630880.0,1.0,189.64,739.86,-172.832,578.7027272727273,40.0,11.0,3.90139211136891,-66.7828125,405.2875,64.0,12.0,4.271985343104597,13630882.0,1.0,180.12,769.47,-156.0425,106.85571428571428,8.0,21.0,3.3128905614793127,13630883.0,1.0,430.47,1426.1
1362985,11485,70,0,0,F ,2,IN  ,4561143213629850.0,1.0,0.0,1000.0,-128.6432,776.0228571428571,50.0,7.0,,-64.56692307692309,245.81846153846152,65.0,13.0,0.0616852384656476,13629852.0,1.0,1067.03,65.82,-84.67699999999999,92.01136363636364,10.0,22.0,2.488365622945015,13629853.0,1.0,790.76,1967.7
1363353,39832,58,6,0,M ,1,IL  ,4561143213633530.0,1.0,479.66,1504.14,-245.4345283018868,1005.6383333333332,53.0,12.0,3.135846224408956,-144.55530303030304,268.2735294117647,66.0,17.0,0.0027953768151927,13633532.0,1.0,4993.96,13.96,-159.60250000000002,167.245625,8.0,16.0,6.282850022655189,13633533.0,0.0,264.84,1663.95
1363454,8120,65,5,0,F ,4,NY  ,4561143213634540.0,1.0,2670.27,1336.4,-127.80701492537312,835.485,67.0,12.0,0.5004737348657626,-111.95280701754386,182.1717391304348,57.0,23.0,0.1247898203138417,13634542.0,1.0,2503.81,312.45,-126.286,61.10157894736842,5.0,19.0,3.0882747729964466,13634543.0,1.0,253.3,782.26
1362945,13901,76,6,0,F ,2,NY  ,4561143213629450.0,1.0,288.79,505.56,-136.17555555555555,291.4008333333333,27.0,12.0,1.750614633470688,-52.88942028985507,201.04421052631577,69.0,19.0,1.832901744271266,13629452.0,1.0,204.67,375.14,-103.046,134.73692307692306,5.0,13.0,3.174605128926725,13629453.0,0.0,568.54,1804.89
1362577,86055,50,0,2,M ,3,PA  ,4561143213625770.0,1.0,0.0,1808.22,-541.29,598.4225,12.0,8.0,,-164.33533333333335,462.172,60.0,20.0,0.3605093691993404,13625772.0,1.0,964.33,347.65,,,,,,,,,
1363414,25869,54,4,1,F ,4,OH  ,4561143213634140.0,1.0,268.21,202.13,-132.86038461538462,296.36583333333334,26.0,12.0,0.753625890160695,-123.88058823529413,202.3440740740741,51.0,27.0,0.7404611217064904,13634142.0,1.0,3292.84,2438.22,-188.436,85.104375,5.0,16.0,1.4230606317318166,13634143.0,1.0,991.56,1411.05
1363046,9307,41,1,0,F ,1,CA  ,,,,,,,,,,-123.06476190476192,208.3185,63.0,20.0,0.1266077023641715,13630462.0,1.0,4107.57,520.05,-44.464,36.226875,5.0,16.0,2.7494614179396786,13630463.0,1.0,204.24,561.55
1363210,19891,70,0,0,M ,4,LA  ,4561143213632100.0,1.0,0.0,889.68,-122.79586206896552,271.735,29.0,10.0,,-72.97184615384616,166.01882352941178,65.0,17.0,0.0595041079524868,13632102.0,1.0,2042.38,121.53,-59.1875,12.625714285714285,4.0,14.0,0.4655679287305122,13632103.0,1.0,112.25,52.26
1363311,54734,50,0,0,M ,2,CA  ,4561143213633110.0,1.0,0.0,2700.0,-385.7142857142857,,7.0,,,-271.6535593220339,284.7090476190476,59.0,21.0,0.0879049262375954,13633112.0,1.0,11017.13,968.46,-139.999,70.86266666666667,10.0,15.0,0.4706464379947229,13633113.0,1.0,636.72,299.67
1363271,7467,41,1,0,F ,1,TX  ,4561143213632710.0,1.0,1872.82,1179.95,-127.8484375,403.10833333333335,32.0,12.0,0.6300391922341709,-99.36842857142857,255.3035,70.0,20.0,0.3214302746605721,13632712.0,1.0,2725.91,876.19,-185.33888888888887,93.76954545454548,9.0,22.0,2.390128846018447,13632713.0,1.0,284.06,678.94
1362903,29570,49,3,0,F ,1,TX  ,4561143213629030.0,1.0,1559.94,1500.0,-76.35,151.70833333333334,20.0,12.0,0.9615754452094312,,,,,,,,,,-94.39285714285714,55.16684210526317,7.0,19.0,1.116784932687844,13629033.0,1.0,3317.38,3704.8
1363067,22721,53,2,2,F ,2,IL  ,,,,,,,,,,-45.51117647058823,285.658,68.0,10.0,0.0,13630672.0,1.0,238.18,0.0,,0.36,,12.0,1.0152107320164785,13630673.0,1.0,284.01,288.33
1362699,23476,19,4,0,M ,1,TX  ,4561143213626990.0,1.0,151.63,677.69,-154.50473684210527,449.49916666666667,38.0,12.0,4.469366220404933,-37.873243243243245,263.055,74.0,12.0,2.436442569075344,13626992.0,1.0,246.47,600.51,,,,,,,,,
1362659,0,14,6,0,M ,1,MI  ,,,,,,,,,,,,,,,,,,,-99.31272727272729,68.74928571428572,22.0,28.0,0.5485736113763826,13626593.0,1.0,575.93,315.94
1363168,94123,51,1,2,M ,2,IL  ,,,,,,,,,,-472.9145454545455,897.1628571428571,66.0,21.0,0.0054323317789801,13631682.0,1.0,12440.33,67.58,-420.2742857142857,239.0964705882353,7.0,17.0,1.9272930002064836,13631683.0,1.0,1210.75,2333.47
1362924,4804,74,4,0,M ,2,MD  ,4561143213629240.0,1.0,0.0,1000.0,-125.30555555555556,419.2533333333333,18.0,3.0,,-94.46255319148936,87.90285714285714,47.0,21.0,0.0,13629242.0,1.0,2593.78,0.0,,13.135,,12.0,1.030416998754791,13629243.0,1.0,5131.67,5287.76
1363433,6576,45,5,0,M ,1,NM  ,4561143213634330.0,1.0,579.32,0.0,-107.7375,207.05428571428573,8.0,7.0,0.0,-93.85,144.59142857142857,47.0,21.0,0.4566602629477662,13634332.0,1.0,2529.78,1155.25,,,,,,,,,
1363393,0,16,1,0,F ,1,NY  ,4561143213633930.0,1.0,0.0,1000.0,-94.5945945945946,1000.0,74.0,6.0,,-45.76444444444445,221.9881818181818,54.0,11.0,0.8554507028408532,13633932.0,1.0,203.46,174.05,,,,,,,,,
1362556,56088,46,6,0,M ,1,NC  ,4561143213625560.0,0.0,1433.94,20.0,-241.58115384615388,986.71875,26.0,8.0,0.0139475849756614,,,,,,,,,,-319.1266666666667,58.54533333333334,3.0,15.0,0.8459657701711493,13625563.0,1.0,519.43,439.42
1362516,29417,33,3,3,M ,4,OK  ,4561143213625160.0,1.0,117.14,430.72,-175.2814814814815,372.1025,27.0,12.0,3.6769677309202655,-138.51625,43.48857142857143,8.0,14.0,0.8683018698713062,13625162.0,1.0,3791.17,3291.88,,,,,,,,,
1363025,0,14,6,0,F ,1,IN  ,,,,,,,,,,,,,,,,,,,-124.58666666666666,211.5493333333333,6.0,15.0,4.410838325037262,13630253.0,0.0,711.18,3136.9
1362781,31013,31,1,0,M ,1,NC  ,,,,,,,,,,-99.5167857142857,271.156,56.0,20.0,0.6420158469555286,13627812.0,1.0,420.27,269.82,-320.69,130.41421052631577,2.0,19.0,2.909138180267687,13627813.0,1.0,961.57,2797.34
1363250,39754,57,7,2,M ,2,CA  ,,,,,,,,,,-81.4524,518.9763636363637,75.0,11.0,0.3915033375401037,13632502.0,0.0,657.67,257.48,,,,,,,,,
1363290,0,15,0,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-97.05666666666666,41.19217391304348,6.0,23.0,1.1637577992186203,13632903.0,1.0,2229.39,2594.47
1362638,7008,40,0,1,F ,4,CA  ,,,,,,,,,,-54.9635294117647,158.45000000000002,34.0,11.0,0.0,13626382.0,1.0,125.81,0.0,,,,,,,,,
1362882,44071,39,9,3,F ,2,IL  ,4561143213628820.0,1.0,2058.92,33.52,,176.54666666666665,,12.0,0.0162803800050511,-122.58692307692309,588.9884615384616,65.0,13.0,0.0148422418430963,13628822.0,1.0,315.99,4.69,,,,,,,,,
1363107,20184,41,1,0,F ,1,FL  ,4561143213631070.0,1.0,478.51,89.15,-85.9825,142.669,12.0,10.0,0.1863074961860776,-33.392105263157895,135.40333333333334,19.0,3.0,0.1123595505617977,13631072.0,0.0,256.32,28.8,,,,,,,,,
1363351,0,15,7,0,F ,1,MA  ,,,,,,,,,,,,,,,,,,,,0.27,,4.0,1.005076857989,13633513.0,0.0,212.73,213.81
1362964,5779,79,9,0,F ,2,WI  ,4561143213629640.0,1.0,0.0,1000.0,-82.02000000000001,89.83375000000001,20.0,8.0,,-86.57016949152543,136.82,59.0,26.0,0.2859226539673775,13629642.0,1.0,2173.35,621.41,,0.15,,6.0,1.0075955776858807,13629643.0,0.0,118.49,119.39
1363147,20870,48,8,5,F ,2,CA  ,4561143213631470.0,1.0,145.67,202.99,-105.82914285714286,304.0625,35.0,12.0,1.393492139767969,-53.38076923076923,326.91818181818184,65.0,11.0,1.6146025878003696,13631472.0,1.0,205.58,331.93,-204.32800000000003,42.40208333333333,10.0,24.0,0.5290976625451673,13631473.0,1.0,2178.01,1152.38
1362760,43691,68,8,0,M ,2,CA  ,,,,,,,,,,-222.16647058823528,90.51352941176472,34.0,17.0,0.0010214114411368,13627602.0,1.0,6021.08,6.15,,,,,,,,,
1363208,2701,70,0,0,F ,2,IL  ,,,,,,,,,,-45.97449275362319,223.6442857142857,69.0,14.0,0.5902177154786757,13632082.0,1.0,100.59,59.37,-107.4276923076923,86.68074074074075,13.0,27.0,7.282500166411503,13632083.0,1.0,150.23,1094.05
1363229,7701,25,4,1,M ,2,KY  ,4561143213632290.0,1.0,989.45,1143.13,-109.159756097561,364.4166666666667,41.0,12.0,1.1553186113497398,,,,,,,,,,-55.8675,29.40333333333333,8.0,15.0,0.9891322397918704,13632293.0,1.0,541.97,536.08
1363004,19319,24,3,0,M ,2,TX  ,4561143213630040.0,1.0,36.38,505.43,-123.0332,237.02636363636364,25.0,11.0,13.893073117097304,-57.93928571428571,122.946875,28.0,16.0,2.151695339903123,13630042.0,1.0,299.35,644.11,,0.21,,12.0,1.0150636619044773,13630043.0,1.0,167.29,169.81
1362821,7826,18,3,0,M ,1,IL  ,4561143213628210.0,1.0,967.86,0.0,,142.07,,7.0,0.0,-82.56617647058823,67.6864705882353,34.0,17.0,0.3750584385226741,13628212.0,1.0,2652.36,994.79,,,,,,,,,
1362596,0,15,0,0,F ,1,TX  ,,,,,,,,,,,,,,,,,,,-134.62714285714284,36.49944444444444,7.0,18.0,0.4758012673340068,13625963.0,1.0,544.45,259.05
1362617,13781,50,0,0,F ,2,AZ  ,4561143213626170.0,1.0,0.0,306.84,-70.16333333333334,81.315,9.0,4.0,,-78.96071428571429,106.67263157894736,28.0,19.0,0.2254753491502608,13626172.0,1.0,237.72,53.6,,0.17,,12.0,1.0150022062067954,13626173.0,1.0,135.98,138.02
1363086,0,16,1,0,F ,1,OK  ,4561143213630860.0,1.0,2401.95,130.9,-109.21277777777776,358.6058333333333,18.0,12.0,0.054497387539291,,,,,,,,,,-32.3,72.85875,5.0,16.0,6.211146281978102,13630863.0,1.0,192.71,1196.95
1362718,50980,51,1,1,M ,2,IL  ,4561143213627180.0,1.0,1928.33,78.8,,163.7425,,12.0,0.0408643748735952,,0.8716666666666667,,12.0,1.0151134229157637,13627182.0,1.0,692.1,702.56,,4.718333333333333,,12.0,1.0304145336563513,13627183.0,1.0,1861.61,1918.23
1362535,26548,46,5,4,F ,4,NY  ,4561143213625350.0,1.0,204.27,0.0,,207.15,,1.0,0.0,,,,,,,,,,,,,,,,,,
1363187,46712,47,7,3,F ,3,CA  ,4561143213631870.0,1.0,1498.51,2300.0,-169.29833333333332,213.5175,18.0,12.0,1.5348579589058464,-104.20391304347824,526.4853846153846,69.0,13.0,0.0622186059126661,13631872.0,0.0,368.7,22.94,,0.4166666666666667,,12.0,1.0151194436044753,13631873.0,1.0,330.7,335.7
1363452,20926,70,0,0,M ,4,NY  ,,,,,,,,,,-62.24847457627119,157.27166666666668,59.0,24.0,1.3116509607147229,13634522.0,1.0,326.84,428.7,-130.94266666666667,64.53772727272727,15.0,22.0,0.7734409808742718,13634523.0,1.0,2423.96,1874.79
1362657,27946,39,8,0,F ,1,CA  ,4561143213626570.0,1.0,0.0,0.0,,,,,,-77.53241935483871,390.02,62.0,12.0,0.1485414706277725,13626572.0,1.0,148.78,22.1,,,,,,,,,
1363044,15895,46,6,1,F ,2,DC  ,4561143213630440.0,1.0,150.3,523.08,-131.54294117647058,372.89090909090913,34.0,11.0,3.480239520958084,,,,,,,,,,,,,,,,,,
1363126,58749,50,0,2,F ,2,VA  ,4561143213631260.0,1.0,0.0,2900.0,-342.8548148148148,653.9309999999999,27.0,10.0,,-300.18745098039216,406.5020833333333,51.0,24.0,0.3139978284151506,13631262.0,1.0,8095.47,2541.96,-188.9755555555556,185.16333333333336,9.0,21.0,3.298490994304449,13631263.0,1.0,951.62,3138.91
1363391,15744,50,0,2,F ,2,NY  ,,,,,,,,,,-41.68808219178082,257.1290909090909,73.0,11.0,0.0769594362323822,13633912.0,1.0,232.72,17.91,,,,,,,,,
1362697,5848,83,3,0,F ,1,FL  ,4561143213626970.0,1.0,0.0,0.0,,,,,,-84.5039344262295,107.83,61.0,23.0,0.0042367360007148,13626972.0,1.0,2686.03,11.38,-97.056,30.334375,5.0,16.0,0.997408113441022,13626973.0,1.0,598.02,596.47
1362758,11982,33,3,0,F ,1,TN  ,,,,,,,,,,-119.71625,188.87166666666667,56.0,24.0,0.1579671981105367,13627582.0,1.0,2578.51,407.32,,,,,,,,,
1362636,10250,69,9,0,M ,1,DC  ,4561143213626360.0,1.0,1038.96,1000.0,-105.58625,361.245,40.0,12.0,0.9625009625009624,-77.62140625,128.36055555555555,64.0,18.0,0.0071740836229122,13626362.0,1.0,2676.3,19.2,,,,,,,,,
1363370,6700,23,2,0,M ,1,NY  ,4561143213633700.0,1.0,294.72,746.6,-121.7488888888889,238.22166666666664,27.0,12.0,2.5332519001085774,,,,,,,,,,,0.1849999999999999,,12.0,1.0151071793126911,13633703.0,1.0,146.95,149.17
1363492,142274,54,4,0,M ,3,TX  ,4561143213634920.0,1.0,4128.58,6869.0,-642.432,654.945,15.0,12.0,1.6637681721076012,-184.42652777777775,2005.7066666666667,72.0,6.0,0.078586712670571,13634922.0,1.0,1350.61,106.14,-596.042,184.95823529411769,5.0,17.0,1.171906171906172,13634923.0,1.0,952.38,1116.1
1362962,2858,83,3,0,M ,4,CA  ,4561143213629620.0,1.0,44.95,609.74,-136.37462962962962,618.1881818181818,54.0,11.0,13.564849833147942,-42.73,179.68733333333333,63.0,15.0,1.010843648953196,13629622.0,1.0,306.17,309.49,,,,,,,,,
1362880,0,13,5,0,M ,1,OR  ,,,,,,,,,,,,,,,,,,,-73.19368421052631,63.32592592592592,19.0,27.0,2.374391662000947,13628803.0,1.0,232.19,551.31
1363227,14959,21,0,0,M ,1,NY  ,4561143213632270.0,1.0,0.0,588.15,-144.5068,378.065,25.0,8.0,,-76.15685185185185,145.1005882352941,54.0,34.0,1.323840681886595,13632272.0,1.0,2524.76,3342.38,,,,,,,,,
1363288,41064,55,5,1,F ,2,CA  ,4561143213632880.0,1.0,1886.71,1980.9,-201.28914285714285,597.3125,35.0,12.0,1.0499228816299273,-87.68923076923078,379.5888235294118,65.0,17.0,2.1750491711154822,13632882.0,1.0,640.62,1393.38,-219.005,107.30411764705885,12.0,17.0,0.2332304585547998,13632883.0,1.0,1049.82,244.85
1362737,43710,31,1,2,F ,3,NY  ,4561143213627370.0,1.0,0.0,6600.0,-258.88131147540986,4595.88,61.0,2.0,,-110.02788732394366,487.7486666666666,71.0,15.0,0.2824368920796665,13627372.0,1.0,690.88,195.13,,,,,,,,,
1363084,34791,52,2,2,F ,2,OK  ,4561143213630840.0,1.0,0.0,1700.0,-154.78153846153847,111.08,13.0,3.0,,-174.39811320754717,267.1456,53.0,25.0,0.426750567222899,13630842.0,1.0,4473.55,1909.09,,,,,,,,,
1363206,42031,32,2,0,F ,1,CA  ,4561143213632060.0,1.0,0.0,5490.45,-247.6030769230769,947.23,26.0,1.0,,,,,,,,,,,,,,,,,,,
1363471,30015,30,0,2,M ,2,FL  ,4561143213634710.0,1.0,0.0,3229.66,-174.95568181818183,895.708,44.0,5.0,,-63.19114285714286,273.3225,70.0,16.0,0.7539803066673199,13634712.0,1.0,204.13,153.91,-53.583333333333336,93.21222222222222,3.0,18.0,6.835782428065857,13634713.0,1.0,259.96,1777.03
1363145,6390,41,1,0,M ,2,NJ  ,,,,,,,,,,-46.96870967741936,170.21235294117648,62.0,17.0,0.9012788271175558,13631452.0,1.0,186.89,168.44,-115.69333333333331,75.81777777777778,3.0,9.0,4.06780126269558,13631453.0,0.0,109.29,444.57
1362594,69205,53,3,2,M ,2,TX  ,4561143213625940.0,0.0,9557.0,0.0,-311.3377777777778,3092.602857142857,36.0,7.0,0.0,-423.1206896551725,546.1755555555555,58.0,27.0,0.3108966759421799,13625942.0,1.0,14213.05,4418.79,-451.0533333333333,502.4055,12.0,20.0,3.334629605375835,13625943.0,1.0,1985.18,6619.84
1362941,18377,36,6,2,F ,2,TX  ,,,,,,,,,,-44.88142857142858,166.10647058823528,70.0,17.0,0.0140531170680368,13629412.0,1.0,323.06,4.54,-157.85727272727274,273.82444444444445,11.0,9.0,5.880925243043915,13629413.0,0.0,149.15,877.14
1363410,28518,31,1,2,M ,3,AZ  ,4561143213634100.0,1.0,0.0,0.0,,,,,,-110.62868421052632,44.90428571428571,38.0,14.0,0.002268136724286,13634102.0,1.0,3584.44,8.13,,2.2025,,12.0,1.0304097200648925,13634103.0,1.0,869.13,895.56
1363328,18466,31,1,2,M ,3,OK  ,4561143213633280.0,1.0,0.0,538.93,-138.77555555555557,177.5125,9.0,4.0,,-57.90627906976744,371.22625,43.0,8.0,3.533072902919284,13633282.0,1.0,189.43,669.27,-50.77,68.83315789473684,2.0,19.0,12.796303539996089,13633283.0,1.0,102.26,1308.55
1363002,40795,66,6,0,F ,2,NY  ,4561143213630020.0,1.0,1827.21,2684.46,-256.2771323529412,2854.9341666666664,136.0,12.0,1.4691578964651024,-112.07147058823529,522.974375,68.0,16.0,2.9090142141323243,13630022.0,1.0,391.16,1137.89,,,,,,,,,
1362920,5781,80,0,0,F ,1,PA  ,4561143213629200.0,1.0,0.0,0.0,,,,,,-66.39153846153846,21.916428571428572,26.0,14.0,0.477363983320636,13629202.0,1.0,2717.13,1297.06,,1.8208333333333333,,12.0,1.0304262459443276,13629203.0,1.0,718.13,739.98
1363267,84184,37,7,0,M ,1,TX  ,4561143213632670.0,1.0,0.0,1271.39,-183.63636363636363,279.337,22.0,10.0,,-143.3842857142857,682.9057142857143,70.0,14.0,0.5626836614751689,13632672.0,1.0,1088.96,612.74,-401.57,145.32117647058823,4.0,17.0,2.021182459353703,13632673.0,1.0,840.79,1699.39
1363389,1814,18,3,0,F ,1,MI  ,,,,,,,,,,-77.04424242424243,140.249,66.0,20.0,0.116343425887168,13633892.0,1.0,2580.12,300.18,-146.46,55.22590909090909,12.0,22.0,0.2464060004166956,13633893.0,1.0,719.95,177.4
1363185,7353,19,4,0,M ,1,OH  ,4561143213631850.0,1.0,0.0,1000.0,-97.24666666666668,58.426666666666655,12.0,3.0,,-93.71492063492065,253.6775,63.0,16.0,0.3198773331760682,13631852.0,0.0,2713.04,867.84,,,,,,,,,
1362512,15432,62,2,0,F ,1,CA  ,4561143213625120.0,1.0,565.56,1880.46,-175.83916666666667,75.86999999999999,12.0,12.0,3.324952259707193,-113.1598076923077,156.1882142857143,52.0,28.0,0.4616828822538182,13625122.0,1.0,2806.97,1295.93,-127.9475,121.27153846153846,4.0,13.0,9.214318777966362,13625123.0,0.0,129.62,1194.36
1362777,21746,30,0,3,F ,4,CA  ,4561143213627770.0,1.0,0.0,1868.87,-130.20208,1800.79875,125.0,8.0,,,,,,,,,,,-116.385,74.88708333333334,18.0,24.0,0.0900642005502904,13627773.0,1.0,327.1,29.46
1362981,16276,40,0,3,F ,4,IL  ,,,,,,,,,,-45.07194029850746,221.53142857142856,67.0,14.0,1.4574855669525248,13629812.0,1.0,178.41,260.03,,,,,,,,,
1362573,40798,36,6,2,M ,2,NY  ,,,,,,,,,,-231.66,574.8888888888889,63.0,18.0,0.1975548228002381,13625732.0,1.0,5292.05,1045.47,-288.1976923076923,143.03416666666666,13.0,24.0,0.9707127695125298,13625733.0,1.0,10712.86,10399.11
1363450,4859,29,8,1,F ,4,CA  ,,,,,,,,,,-82.16107692307693,221.97583333333333,65.0,24.0,0.9416837965859326,13634502.0,1.0,223.78,210.73,-64.15,63.33315789473684,5.0,19.0,7.487650690973243,13634503.0,1.0,136.04,1018.62
1362838,21460,53,2,0,F ,2,AZ  ,,,,,,,,,,,,,,,,,,,-103.68666666666668,78.95413793103448,15.0,29.0,3.626783989698466,13628383.0,1.0,279.57,1013.94
1362899,43715,33,3,2,F ,2,IL  ,,,,,,,,,,,,,,,,,,,,4.486666666666667,,12.0,1.030419282118502,13628993.0,1.0,1769.93,1823.77
1363307,2684,26,2,0,F ,1,IL  ,4561143213633070.0,1.0,2484.57,1199.3,-102.05057142857144,707.835,70.0,12.0,0.4826992195832679,-114.32563636363636,213.24722222222223,55.0,18.0,0.113712265669946,13633072.0,1.0,2763.73,314.27,-96.78818181818184,60.33941176470588,11.0,17.0,0.8721446179129007,13633073.0,0.0,304.25,265.35
1363164,24300,47,7,0,M ,1,NY  ,4561143213631640.0,1.0,476.61,1200.0,-125.6728787878788,636.5725,66.0,12.0,2.517781834204066,-46.3725,222.38666666666668,72.0,15.0,0.9904172616214502,13631642.0,1.0,315.15,312.13,-85.97642857142857,71.80722222222222,14.0,18.0,1.525208345646906,13631643.0,1.0,169.19,258.05
1363103,44307,33,3,3,M ,2,CA  ,4561143213631030.0,0.0,2007.57,513.06,-195.83391304347828,879.1128571428571,23.0,7.0,0.255562695198673,-122.05515625,425.90470588235297,64.0,17.0,0.0496988452963295,13631032.0,1.0,601.02,29.87,,,,,,,,,
1363490,0,15,7,0,F ,1,HI  ,,,,,,,,,,,,,,,,,,,,2.853333333333333,,12.0,1.0151017293773623,13634903.0,1.0,2267.29,2301.53
1362960,57642,59,9,1,M ,2,NC  ,4561143213629600.0,1.0,5951.37,8600.0,-361.7212,619.4233333333333,25.0,12.0,1.4450454265152397,,,,,,,,,,-347.9227272727273,193.8635,11.0,20.0,1.008053799121024,13629603.0,1.0,6223.15,6273.27
1362613,7005,77,7,0,F ,3,TX  ,4561143213626130.0,1.0,248.01,1000.0,-83.9875,87.64583333333333,20.0,12.0,4.032095480020967,,,,,,,,,,-59.0488888888889,35.20944444444444,9.0,18.0,1.4324107331502218,13626133.0,1.0,236.65,338.98
1363429,13058,27,6,2,F ,2,TX  ,4561143213634290.0,0.0,2943.97,1739.74,-173.974,2978.07,10.0,1.0,0.5909503153904422,,0.3699999999999999,,12.0,1.015037084702137,13634292.0,1.0,295.27,299.71,,0.21,,12.0,1.0148777895855474,13634293.0,1.0,169.38,171.9
1363082,36464,32,2,0,M ,1,TX  ,4561143213630820.0,1.0,819.46,907.82,-208.92315789473685,326.2775,19.0,12.0,1.1078271056549436,-141.5867857142857,145.50318181818182,56.0,22.0,0.0623345462477319,13630822.0,1.0,5042.95,314.35,,,,,,,,,
1362552,8005,33,3,2,F ,3,CA  ,4561143213625520.0,1.0,367.42,493.17,-88.19955555555556,324.225,45.0,12.0,1.3422513744488596,-40.99579710144928,218.64416666666668,69.0,12.0,0.0348307750082148,13625522.0,1.0,213.03,7.42,,,,,,,,,
