cust_id,acct_nbr,acct_type,account_active,starting_balance,ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,end_start_ratio
1362641,13626412,CK,1,2705.53,1566.97,,,,,-66.89666666666668,62.05642857142856,30.0,14.0,,,,,0.5791730270963544
1363254,13632542,CK,0,318.71,737.37,,,,,-51.95181818181818,295.96,66.0,13.0,,,,,2.313607982178156
1363208,13632083,SV,1,150.23,1094.05,,,,,,,,,-107.4276923076923,86.68074074074075,13.0,27.0,7.282500166411503
1363084,13630842,CK,1,4473.55,1909.09,,,,,-174.39811320754717,267.1456,53.0,25.0,,,,,0.426750567222899
1363138,13631383,SV,1,268.3,1293.45,,,,,,,,,-50.954,75.28941176470589,5.0,17.0,4.820909429742825
1362649,4561143213626490,CC,1,187.17,1000.0,-100.5160294117647,506.66083333333336,68.0,12.0,,,,,,,,,5.342736549660737
1362767,13627673,SV,1,276.81,1098.48,,,,,,,,,-128.92666666666665,54.929545454545455,3.0,22.0,3.9683537444456487
1362967,13629672,CK,1,170.42,271.49,,,,,-65.54314285714287,312.606,70.0,15.0,,,,,1.5930641943433872
1362823,13628232,CK,1,418.3,7.35,,,,,-51.442972972972974,497.48,37.0,3.0,,,,,0.01757112120487688
1362806,4561143213628060,CC,1,214.46,1541.64,-187.27800000000002,752.2716666666666,55.0,12.0,,,,,,,,,7.188473374988343
1363058,13630582,CK,1,2744.91,121.27,,,,,-72.00029850746267,129.43411764705883,67.0,17.0,,,,,0.04417995489833911
1363326,13633263,SV,1,570.24,578.09,,,,,,,,,-0.75,0.7166666666666667,1.0,12.0,1.0137661335578003
1362879,13628793,SV,1,326.33,856.61,,,,,,,,,-114.205,54.90888888888889,4.0,18.0,2.6249808476082497
1362968,13629683,SV,1,795.43,510.19,,,,,,,,,-134.70714285714286,38.8635294117647,7.0,17.0,0.6414015061036169
1363076,4561143213630760,CC,1,6842.2,770.56,-306.4246153846154,1182.8441666666668,26.0,12.0,,,,,,,,,0.112618748355792
1363192,13631922,CK,1,1316.25,42.85,,,,,-56.90266666666666,164.67384615384617,60.0,13.0,,,,,0.03255460588793922
1363197,13631973,SV,1,100.91,347.2,,,,,,,,,-140.62,39.3029411764706,3.0,17.0,3.4406897235160043
1363236,13632363,SV,1,288.72,1067.7,,,,,,,,,-91.03421052631579,83.62100000000001,19.0,30.0,3.698046550290939
1363056,4561143213630560,CC,1,303.47,821.42,-156.26521739130433,308.04200000000003,23.0,10.0,,,,,,,,,2.7067584934260385
1362680,13626802,CK,1,235.29,848.22,,,,,-46.74521739130435,239.896875,69.0,16.0,,,,,3.604998087466531
1362588,13625883,SV,1,252.24,9.71,,,,,,,,,-91.36333333333334,50.22529411764705,12.0,17.0,0.03849508404693942
1362770,13627702,CK,1,407.29,237.69,,,,,-132.80371794871795,926.2809090909091,78.0,11.0,,,,,0.5835890888556066
1363303,4561143213633030,CC,1,0.0,1000.0,-112.91102040816327,566.58,49.0,8.0,,,,,,,,,
1362489,13624893,SV,1,760.24,373.65,,,,,,,,,-315.6125,58.39066666666667,4.0,15.0,0.49148952962222453
1363169,13631693,SV,1,151.54,153.82,,,,,,,,,,0.19000000000000003,,12.0,1.0150455325326646
1362697,13626973,SV,1,598.02,596.47,,,,,,,,,-97.056,30.334374999999998,5.0,16.0,0.9974081134410221
1363146,4561143213631460,CC,1,2782.38,0.0,,2814.61,,1.0,,,,,,,,,0.0
1362641,4561143213626410,CC,1,502.37,172.99,-98.43882352941176,200.866,17.0,10.0,,,,,,,,,0.34434779146843963
1362672,13626722,CK,1,177.94,669.16,,,,,-42.0976,324.5125,50.0,8.0,,,,,3.7605934584691467
1362791,13627912,CK,1,2671.0,874.16,,,,,-92.97951612903225,247.993125,62.0,16.0,,,,,0.3272781729689255
1362619,4561143213626190,CC,1,3866.7,0.0,,3905.04,,1.0,,,,,,,,,0.0
1362823,4561143213628230,CC,0,2194.14,98.04,-215.0288888888889,1032.3325,9.0,4.0,,,,,,,,,0.044682654707539175
1362764,13627642,CK,1,278.11,728.77,,,,,-50.503392857142856,172.57105263157897,56.0,19.0,,,,,2.6204379562043796
1363009,13630092,CK,1,12692.83,9253.73,,,,,-495.58050000000003,294.205,20.0,22.0,,,,,0.7290517559913746
1362702,13627023,SV,1,698.68,12.53,,,,,,,,,-99.25461538461538,37.76,13.0,16.0,0.017933818056907313
1362902,13629022,CK,1,117.73,112.94,,,,,-68.45838709677419,235.535,62.0,18.0,,,,,0.9593136838528836
1362652,13626522,CK,1,315.75,26.93,,,,,-31.741639344262296,82.40700000000001,61.0,20.0,,,,,0.08528899445764054
1362796,13627962,CK,1,251.12,254.93,,,,,,0.3175,,12.0,,,,,1.015172029308697
1363375,13633752,CK,1,281.8,172.83,,,,,-39.62630769230769,189.74923076923076,65.0,13.0,,,,,0.6133073101490419
1363402,13634022,CK,1,3294.44,9.62,,,,,-138.32203389830508,232.19904761904763,59.0,21.0,,,,,0.0029200713930136834
1363205,13632052,CK,0,2588.17,1395.69,,,,,-111.16384615384615,126.32499999999999,13.0,2.0,,,,,0.5392574676315698
1362524,13625243,SV,1,147.65,619.05,,,,,,,,,-55.292500000000004,53.74941176470588,8.0,17.0,4.192685404673213
1363200,13632003,SV,1,114.43,1357.19,,,,,,,,,-173.06428571428572,111.555,7.0,22.0,11.860438696146115
1363012,13630122,CK,1,1115.62,5.59,,,,,-172.02725806451613,502.9294736842105,62.0,19.0,,,,,0.005010666714472671
1363130,13631303,SV,1,122.54,68.7,,,,,,,,,-134.79125,48.78523809523809,8.0,21.0,0.560633262608128
1362960,13629603,SV,1,6223.15,6273.27,,,,,,,,,-347.9227272727273,193.8635,11.0,20.0,1.008053799121024
1363113,4561143213631130,CC,1,0.0,660.4,-132.18142857142857,396.7133333333333,14.0,3.0,,,,,,,,,
1363263,4561143213632630,CC,1,0.0,1218.94,-111.66061538461538,671.0,65.0,9.0,,,,,,,,,
1363261,4561143213632610,CC,1,143.33,1000.0,-129.74666666666667,352.4083333333333,39.0,12.0,,,,,,,,,6.976906439684643
1362949,13629493,SV,1,102.63,389.24,,,,,,,,,-143.04000000000002,74.65652173913044,10.0,23.0,3.7926532203059535
1362753,13627532,CK,1,193.01,79.24,,,,,-29.04553191489362,156.42125,47.0,8.0,,,,,0.410548676234392
1363301,13633013,SV,1,292.49,417.32,,,,,,,,,-235.08444444444442,101.84500000000001,9.0,22.0,1.4267838216691169
1362565,4561143213625650,CC,1,829.07,1358.19,-138.102,420.9066666666667,40.0,12.0,,,,,,,,,1.6382090776412124
1362486,13624863,SV,1,284.48,116.24,,,,,,,,,-85.78222222222222,37.7375,9.0,16.0,0.4086051743532058
1362611,4561143213626110,CC,1,2477.19,133.87,-143.6893103448276,551.4891666666666,29.0,12.0,,,,,,,,,0.05404107072933445
1362613,4561143213626130,CC,1,248.01,1000.0,-83.9875,87.64583333333333,20.0,12.0,,,,,,,,,4.032095480020967
1363410,4561143213634100,CC,1,0.0,0.0,,,,,,,,,,,,,
1363465,13634652,CK,1,2605.3,1632.35,,,,,-95.92027027027028,135.60315789473685,37.0,19.0,,,,,0.6265497255594364
1363017,13630173,SV,0,2011.02,2901.35,,,,,,,,,-79.14333333333333,97.51357142857144,6.0,14.0,1.4427255820429434
1362877,13628772,CK,1,100.36,612.35,,,,,-41.01835616438356,250.45214285714286,73.0,14.0,,,,,6.101534475886808
1362759,4561143213627590,CC,1,1320.06,835.19,-158.15302325581396,608.67,43.0,12.0,,,,,,,,,0.6326909382906838
1363344,13633443,SV,1,108.33,253.92,,,,,,,,,-64.92833333333333,31.479999999999997,6.0,17.0,2.343949044585987
1363127,13631273,SV,1,122.21,124.01,,,,,,,,,,0.15,,12.0,1.014728745601833
1362672,4561143213626720,CC,1,0.0,226.57,-52.72846153846154,114.72500000000001,13.0,4.0,,,,,,,,,
1363227,4561143213632270,CC,1,0.0,588.15,-144.5068,378.065,25.0,8.0,,,,,,,,,
1363093,13630932,CK,1,112.89,1079.16,,,,,-56.53898550724638,270.4144444444444,69.0,18.0,,,,,9.559394100451767
1362980,4561143213629800,CC,1,107.81,512.73,-117.49761904761904,411.95454545454544,42.0,11.0,,,,,,,,,4.755866802708469
1363454,13634543,SV,1,253.3,782.26,,,,,,,,,-126.28599999999999,61.101578947368424,5.0,19.0,3.0882747729964466
1362585,13625852,CK,1,381.4,176.63,,,,,-70.9676923076923,275.508125,65.0,16.0,,,,,0.4631095962244363
1362694,13626942,CK,1,3993.34,93.66,,,,,-139.86188679245282,167.32,53.0,21.0,,,,,0.02345405099490652
1362580,13625803,SV,1,468.82,163.39,,,,,,,,,-127.67999999999999,42.02357142857143,7.0,14.0,0.3485132886822234
1363205,4561143213632050,CC,1,2825.91,684.12,-147.67636363636365,320.7008333333333,11.0,12.0,,,,,,,,,0.24208838922683315
1362492,13624922,CK,1,5101.6,582.82,,,,,-241.04210526315788,384.2075,57.0,24.0,,,,,0.11424259055982437
1362683,4561143213626830,CC,1,2896.67,5359.08,-237.7095867768595,2205.09,121.0,12.0,,,,,,,,,1.8500830263716612
1363266,4561143213632660,CC,1,0.0,994.65,-85.88235294117646,465.35,17.0,1.0,,,,,,,,,
1362858,13628583,SV,1,1561.41,592.84,,,,,,,,,-294.58214285714286,131.56875,14.0,24.0,0.37968246648862247
1362948,4561143213629480,CC,1,1393.56,813.51,-138.5605882352941,446.58166666666665,34.0,12.0,,,,,,,,,0.5837638853009558
1362715,13627153,SV,1,110.12,195.07,,,,,,,,,-41.755,23.962857142857143,6.0,14.0,1.7714311660007263
1362633,13626333,SV,1,123.78,57.34,,,,,,,,,-84.40785714285714,58.69842105263158,14.0,19.0,0.4632412344482146
1363306,13633063,SV,1,698.96,1193.26,,,,,,,,,-132.815,77.841,8.0,20.0,1.7071935446949753
1363286,13632862,CK,1,2524.17,51.57,,,,,-104.77157894736841,218.71125,57.0,16.0,,,,,0.020430478137367928
1362784,13627842,CK,1,7450.72,1095.71,,,,,-273.4616949152542,465.7033333333334,59.0,21.0,,,,,0.1470609551828548
1362548,13625483,SV,1,250.24,254.02,,,,,,,,,,0.315,,12.0,1.0151054987212276
1362839,13628392,CK,1,8885.44,32.8,,,,,-222.298125,335.9025,64.0,16.0,,,,,0.00369143227572298
1362480,4561143213624800,CC,0,1607.4,20.0,-191.32117647058823,433.4266666666667,17.0,12.0,,,,,,,,,0.012442453651860147
1362753,4561143213627530,CC,1,2204.46,3000.0,-91.0703125,205.31166666666664,32.0,12.0,,,,,,,,,1.3608774938080075
1362919,13629193,SV,1,313.92,318.66,,,,,,,,,,0.395,,12.0,1.015099388379205
1363006,13630062,CK,1,2760.46,897.68,,,,,-100.6859649122807,161.51333333333335,57.0,24.0,,,,,0.32519217811524165
1363404,13634042,CK,1,259.35,823.63,,,,,-36.8016393442623,165.24588235294118,61.0,17.0,,,,,3.175747059957586
1363441,13634413,SV,0,118.53,581.29,,,,,,,,,-122.78375,85.00176470588235,8.0,17.0,4.904159284569307
1362882,4561143213628820,CC,1,2058.92,33.52,,176.54666666666665,,12.0,,,,,,,,,0.016280380005051193
1363167,13631672,CK,1,5488.09,68.61,,,,,-209.6618032786885,409.43833333333333,61.0,18.0,,,,,0.012501617138202909
1362637,13626372,CK,1,319.45,72.09,,,,,-50.36424242424243,205.112,66.0,15.0,,,,,0.22566911879793397
1362551,13625512,CK,1,352.97,2044.22,,,,,-83.41510204081634,321.03277777777777,49.0,18.0,,,,,5.791483695498201
1363015,13630153,SV,1,380.21,385.97,,,,,,,,,,0.48,,12.0,1.0151495226322296
1363218,13632182,CK,1,2812.42,380.37,,,,,-102.3446551724138,145.9975,58.0,24.0,,,,,0.1352465136786113
1362643,13626432,CK,1,4286.4,1860.19,,,,,-117.91,54.76625,28.0,16.0,,,,,0.4339748973497574
1363168,13631683,SV,1,1210.75,2333.47,,,,,,,,,-420.2742857142857,239.09647058823532,7.0,17.0,1.9272930002064834
1363249,13632492,CK,1,949.93,2877.12,,,,,-179.09984375,787.6223529411765,64.0,17.0,,,,,3.0287705409872308
1362785,13627853,SV,1,349.7,337.9,,,,,,,,,-200.292,61.853750000000005,5.0,16.0,0.966256791535602
1363053,4561143213630530,CC,1,0.0,918.09,-436.4236363636364,647.0949999999999,11.0,6.0,,,,,,,,,
1362726,13627262,CK,1,180.28,13.37,,,,,-38.567567567567565,268.709,74.0,10.0,,,,,0.07416241402263146
1362594,13625943,SV,1,1985.18,6619.84,,,,,,,,,-451.0533333333333,502.4055,12.0,20.0,3.334629605375835
1362492,4561143213624920,CC,1,0.0,2000.0,-171.9752,584.03,25.0,4.0,,,,,,,,,
1363467,13634672,CK,1,4155.98,58.47,,,,,-139.49655737704919,245.09888888888887,61.0,18.0,,,,,0.014068883873358392
1363288,13632882,CK,1,640.62,1393.38,,,,,-87.68923076923078,379.5888235294118,65.0,17.0,,,,,2.1750491711154822
1363026,13630262,CK,1,777.74,2744.43,,,,,-133.695593220339,410.61375,59.0,24.0,,,,,3.528724252320827
1362831,13628312,CK,0,2170.02,123.78,,,,,-151.37176470588236,263.53999999999996,17.0,2.0,,,,,0.05704094893134626
1363468,13634683,SV,1,273.99,927.28,,,,,,,,,-64.17757575757577,131.9595238095238,33.0,21.0,3.3843570933245735
1362899,13628993,SV,1,1769.93,1823.77,,,,,,,,,,4.486666666666667,,12.0,1.0304192821185019
1363377,4561143213633770,CC,1,332.67,844.08,-123.4082,474.4925,50.0,12.0,,,,,,,,,2.5372892055189826
1362875,13628752,CK,1,147.02,1174.11,,,,,-53.362459016393444,214.15050000000002,61.0,20.0,,,,,7.98605631886818
1363481,13634813,SV,1,155.93,1606.92,,,,,,,,,-64.51,73.90125,5.0,24.0,10.305393445776952
1362972,13629723,SV,1,493.93,680.94,,,,,,,,,-214.084,83.82866666666665,5.0,15.0,1.3786164031340473
1363207,4561143213632070,CC,1,886.67,777.0,-100.515,551.0058333333333,64.0,12.0,,,,,,,,,0.8763124950658081
1362734,13627343,SV,0,434.71,438.53,,,,,,,,,,0.5457142857142857,,7.0,1.0087874675070736
1362940,4561143213629400,CC,1,73.17,41.22,-113.21214285714287,202.24375,14.0,8.0,,,,,,,,,0.5633456334563345
1362855,13628552,CK,1,202.3,1070.87,,,,,-60.910000000000004,178.31375,56.0,24.0,,,,,5.2934750370736525
1363241,13632412,CK,1,478.79,18.37,,,,,-64.95788732394367,244.21117647058824,71.0,17.0,,,,,0.03836755153616408
1363422,4561143213634220,CC,0,1772.11,20.0,-155.178,366.2283333333333,15.0,12.0,,,,,,,,,0.01128598111855359
1363047,13630473,SV,0,142.02,417.52,,,,,,,,,-84.42,55.74363636363637,4.0,11.0,2.9398676242782704
1362850,13628503,SV,1,118.45,120.25,,,,,,,,,,0.15,,12.0,1.0151962853524694
1362717,13627173,SV,1,184.03,186.79,,,,,,,,,,0.23,,12.0,1.0149975547465087
1362709,13627092,CK,1,2254.04,185.9,,,,,-63.46144927536232,165.04999999999998,69.0,14.0,,,,,0.08247413533034019
1363078,4561143213630780,CC,1,2385.21,1147.07,-120.50027777777778,471.00666666666666,36.0,12.0,,,,,,,,,0.48090943774342715
1362952,13629523,SV,0,231.89,232.76,,,,,,,,,,0.29,,3.0,1.0037517788606667
1362864,13628643,SV,1,173.89,176.53,,,,,,,,,,0.22,,12.0,1.0151820116165393
1362891,13628913,SV,1,767.62,1743.57,,,,,,,,,-117.745,96.48,4.0,15.0,2.2713973059586774
1362986,13629863,SV,1,1161.47,434.43,,,,,,,,,-263.9271428571429,65.95117647058824,7.0,17.0,0.3740346285310856
1363165,13631652,CK,1,2244.1,95.8,,,,,-69.93657142857144,211.32769230769233,70.0,13.0,,,,,0.042689719709460366
1363333,13633332,CK,1,220.95,4.31,,,,,-39.01661290322581,157.3135714285714,62.0,14.0,,,,,0.019506675718488346
1362637,4561143213626370,CC,1,0.0,1200.0,-94.5321052631579,110.83333333333333,19.0,6.0,,,,,,,,,
1362669,13626693,SV,1,173.96,1693.81,,,,,,,,,-128.53333333333333,104.18772727272727,6.0,22.0,9.736778569786157
1363210,13632102,CK,1,2042.38,121.53,,,,,-72.97184615384616,166.01882352941178,65.0,17.0,,,,,0.059504107952486805
1362853,13628533,SV,1,918.64,1025.23,,,,,,,,,-109.572,40.9425,5.0,16.0,1.1160302185839939
1363328,13633283,SV,1,102.26,1308.55,,,,,,,,,-50.769999999999996,68.83315789473684,2.0,19.0,12.796303539996087
1362587,4561143213625870,CC,1,879.47,859.44,-91.64457627118644,460.20666666666665,59.0,12.0,,,,,,,,,0.9772249195538222
1363160,13631603,SV,1,113.04,122.54,,,,,,,,,-66.31800000000001,58.0808695652174,20.0,23.0,1.0840410474168436
1362924,4561143213629240,CC,1,0.0,1000.0,-125.30555555555556,419.25333333333333,18.0,3.0,,,,,,,,,
1363395,13633952,CK,1,2555.08,1520.9,,,,,-57.90693548387097,127.8115,62.0,20.0,,,,,0.595245550041486
1363474,13634743,SV,1,5095.53,4622.61,,,,,,,,,-201.746,33.53875,5.0,16.0,0.9071892423359297
1362643,4561143213626430,CC,0,1536.24,559.57,-144.884375,828.1525,16.0,4.0,,,,,,,,,0.36424647190543147
1363331,4561143213633310,CC,1,7574.56,2264.61,-207.11814814814812,918.305,27.0,12.0,,,,,,,,,0.29897578209163306
1363249,4561143213632490,CC,1,2615.76,3082.05,-161.50943396226415,706.6550000000001,53.0,12.0,,,,,,,,,1.1782617671345994
1363272,13632722,CK,1,371.89,195.31,,,,,-61.93927272727272,153.81333333333333,55.0,21.0,,,,,0.5251821775256125
1363390,13633903,SV,1,253.08,740.57,,,,,,,,,-58.652727272727276,51.48500000000001,11.0,22.0,2.926228860439387
1362579,13625792,CK,1,100.84,431.33,,,,,-60.62516129032257,227.19555555555556,62.0,18.0,,,,,4.277370091233637
1363238,13632383,SV,1,189.51,192.39,,,,,,,,,,0.24,,12.0,1.0151970872249485
1363219,4561143213632190,CC,1,227.47,1000.0,-111.75372549019608,414.2383333333333,51.0,12.0,,,,,,,,,4.396184112190618
1362917,13629172,CK,1,447.68,45.45,,,,,-93.86687500000001,400.375,64.0,14.0,,,,,0.1015234095782702
1362661,13626613,SV,1,818.48,2226.62,,,,,,,,,-200.15666666666667,123.68653846153846,9.0,26.0,2.72043299775193
1362701,13627012,CK,1,217.14,223.09,,,,,-70.07111111111111,316.31166666666667,27.0,6.0,,,,,1.0274016763378466
1363382,13633823,SV,1,108.39,272.05,,,,,,,,,-60.06166666666667,30.825294117647058,6.0,17.0,2.509917889104161
1362744,13627442,CK,1,219.21,205.93,,,,,-45.551617647058826,181.42529411764707,68.0,17.0,,,,,0.9394188221340267
1362828,4561143213628280,CC,1,184.35,1000.0,-96.85388888888889,87.60583333333334,18.0,12.0,,,,,,,,,5.424464334147003
1363467,4561143213634670,CC,1,1193.89,1500.0,-159.56679245283016,689.0466666666666,53.0,12.0,,,,,,,,,1.2563971555168398
1363252,13632522,CK,1,225.77,32.18,,,,,-54.29078125,156.25190476190477,64.0,21.0,,,,,0.14253443770208618
1362918,13629183,SV,1,318.67,270.7,,,,,,,,,-82.7057142857143,35.398,7.0,15.0,0.8494681017980983
1363082,13630822,CK,1,5042.95,314.35,,,,,-141.5867857142857,145.50318181818182,56.0,22.0,,,,,0.06233454624773199
1363280,13632802,CK,1,275.6,269.95,,,,,-67.68573770491803,196.35047619047617,61.0,21.0,,,,,0.9794992743105949
1362857,13628572,CK,1,101.4,7.47,,,,,-27.333552631578947,180.3109090909091,76.0,11.0,,,,,0.07366863905325444
1362829,13628293,SV,1,669.51,2510.16,,,,,,,,,-317.47555555555556,247.25947368421055,9.0,19.0,3.7492494510910963
1363283,13632832,CK,1,121.77,18.54,,,,,-46.59268656716418,232.19076923076923,67.0,13.0,,,,,0.15225424981522542
1363026,4561143213630260,CC,1,1421.82,2500.0,-207.91627906976743,678.0675,43.0,12.0,,,,,,,,,1.7583097719823888
1363135,4561143213631350,CC,1,3139.52,247.32,-124.64117647058823,423.5091666666667,17.0,12.0,,,,,,,,,0.07877637345836307
1363241,4561143213632410,CC,1,287.85,1352.7,-163.48055555555558,651.0766666666667,54.0,12.0,,,,,,,,,4.699322563835331
1363492,4561143213634920,CC,1,4128.58,6869.0,-642.432,654.945,15.0,12.0,,,,,,,,,1.6637681721076012
1363003,13630032,CK,1,153.23,177.26,,,,,-72.95538461538462,238.3065,65.0,20.0,,,,,1.1568230764210663
1363070,4561143213630700,CC,1,390.58,774.22,-109.12703703703704,215.15083333333334,27.0,12.0,,,,,,,,,1.9822315530749144
1363235,13632352,CK,1,2887.85,1067.57,,,,,-97.98784615384615,284.308125,65.0,16.0,,,,,0.3696764028602594
1363355,4561143213633550,CC,1,2643.94,291.58,-106.32300000000001,471.80333333333334,30.0,12.0,,,,,,,,,0.1102823815971618
1362605,13626053,SV,1,593.88,611.94,,,,,,,,,,1.505,,12.0,1.0304101838755304
1362941,13629413,SV,0,149.15,877.14,,,,,,,,,-157.85727272727274,273.82444444444445,11.0,9.0,5.880925243043915
1363213,4561143213632130,CC,1,0.0,1046.11,-239.43133333333336,775.2262499999999,30.0,8.0,,,,,,,,,
1362666,13626663,SV,1,574.42,300.42,,,,,,,,,-131.322,24.02,5.0,16.0,0.5229971101284775
1362565,13625653,SV,1,319.68,941.16,,,,,,,,,-119.272,81.18933333333332,5.0,15.0,2.944069069069069
1362571,13625712,CK,0,257.68,62.94,,,,,-41.71928571428571,178.46166666666667,56.0,12.0,,,,,0.2442564420987271
1363272,4561143213632720,CC,1,0.0,1016.12,-88.88888888888889,347.97,27.0,4.0,,,,,,,,,
1363211,4561143213632110,CC,0,1724.93,112.99,-269.62666666666667,622.1133333333333,21.0,12.0,,,,,,,,,0.06550410741305444
1363415,13634152,CK,1,2717.85,21.41,,,,,-80.71266666666666,102.2057142857143,60.0,21.0,,,,,0.007877550269514507
1363194,4561143213631940,CC,0,3076.55,82.15,-130.42428571428573,570.3342857142857,7.0,7.0,,,,,,,,,0.02670198761599844
1362579,4561143213625790,CC,0,2529.61,1050.0,-98.72727272727273,1166.8966666666668,55.0,6.0,,,,,,,,,0.41508374808764986
1363268,4561143213632680,CC,1,1873.47,1800.0,-120.81066666666666,180.25666666666666,15.0,12.0,,,,,,,,,0.9607839997437909
1363410,13634103,SV,1,869.13,895.56,,,,,,,,,,2.2025,,12.0,1.0304097200648925
1363098,13630982,CK,1,2874.57,17.71,,,,,-93.71079365079365,160.3642105263158,63.0,19.0,,,,,0.006160921459557429
1363252,4561143213632520,CC,1,776.26,1000.0,-65.25947368421053,96.79416666666667,19.0,12.0,,,,,,,,,1.288228170973643
1363140,4561143213631400,CC,1,315.24,1000.0,-91.37176470588236,82.095,17.0,12.0,,,,,,,,,3.17218627077782
1363082,4561143213630820,CC,1,819.46,907.82,-208.92315789473685,326.2775,19.0,12.0,,,,,,,,,1.1078271056549436
1363216,4561143213632160,CC,1,428.71,1000.0,-71.90272727272726,95.79083333333334,22.0,12.0,,,,,,,,,2.3325791327470786
1363308,13633083,SV,1,374.47,1585.57,,,,,,,,,-167.98833333333332,130.53117647058824,6.0,17.0,4.234170961625764
1363096,4561143213630960,CC,1,388.35,0.0,,79.094,,5.0,,,,,,,,,0.0
1362857,4561143213628570,CC,1,13.11,357.0,-116.94800000000001,364.71166666666664,40.0,12.0,,,,,,,,,27.23112128146453
1363233,13632333,SV,0,453.28,161.69,,,,,,,,,-163.04142857142855,141.61666666666667,7.0,6.0,0.35671108365690085
1363283,4561143213632830,CC,1,0.0,1100.0,-90.687,100.14625,20.0,8.0,,,,,,,,,
1362547,4561143213625470,CC,1,0.0,952.52,-143.3987037037037,857.59,54.0,8.0,,,,,,,,,
1363295,13632953,SV,1,130.66,222.18,,,,,,,,,-127.15833333333335,50.26294117647059,6.0,17.0,1.70044390019899
1362820,4561143213628200,CC,1,4011.25,4231.59,-537.4419444444444,1654.1666666666667,36.0,12.0,,,,,,,,,1.0549305079464009
1362681,13626813,SV,1,3232.61,3629.45,,,,,,,,,-361.66125,131.7276,8.0,25.0,1.1227614837546132
1362904,4561143213629040,CC,1,1445.69,679.69,-147.30882352941177,487.52,34.0,12.0,,,,,,,,,0.47014920211110267
1362771,13627713,SV,1,215.21,2361.62,,,,,,,,,-153.86583333333334,173.6,12.0,23.0,10.97356070814553
1362836,13628362,CK,1,220.22,7.72,,,,,-45.354262295081966,150.24176470588236,61.0,17.0,,,,,0.035055853237671415
1362809,13628093,SV,1,270.75,274.83,,,,,,,,,,0.34,,12.0,1.0150692520775624
1363361,13633612,CK,0,3650.35,21.54,,,,,-119.8784126984127,245.22062499999998,63.0,16.0,,,,,0.005900804032490035
1363006,4561143213630060,CC,1,0.0,1628.72,-129.82874999999999,374.625,24.0,4.0,,,,,,,,,
1363342,13633423,SV,1,280.35,57.96,,,,,,,,,-132.45818181818183,128.1757142857143,22.0,21.0,0.20674157303370785
1363117,13631172,CK,1,451.14,0.0,,,,,-66.14209302325581,299.12125,43.0,8.0,,,,,0.0
1363452,13634523,SV,1,2423.96,1874.79,,,,,,,,,-130.94266666666667,64.53772727272727,15.0,22.0,0.7734409808742718
1363447,13634472,CK,1,2560.04,346.08,,,,,-100.46,195.7455,61.0,20.0,,,,,0.13518538772831673
1363327,13633272,CK,1,2609.01,235.65,,,,,-86.81746268656717,181.23210526315788,67.0,19.0,,,,,0.09032161624524244
1362578,13625782,CK,1,2621.11,211.68,,,,,-88.87033898305086,123.21391304347826,59.0,23.0,,,,,0.08075967815162279
1362808,4561143213628080,CC,1,0.0,1600.0,-228.57142857142858,,7.0,,,,,,,,,,
1363448,13634483,SV,1,860.18,1763.31,,,,,,,,,-165.93099999999998,98.58307692307692,10.0,26.0,2.0499314097049455
1363237,13632372,CK,1,7563.81,135.39,,,,,-256.8566666666667,343.4866666666667,57.0,21.0,,,,,0.01789970927350105
1362686,13626863,SV,1,147.46,162.53,,,,,,,,,-121.71,36.68352941176471,5.0,17.0,1.102197206021972
1363243,13632432,CK,1,2746.0,852.22,,,,,-97.36203703703704,224.29333333333335,54.0,15.0,,,,,0.3103495994173343
1362485,13624852,CK,1,209.78,45.49,,,,,-77.37805970149253,313.7525,67.0,16.0,,,,,0.216846219849366
1363071,13630713,SV,0,2167.05,1083.77,,,,,,,,,-156.32333333333335,66.05,12.0,12.0,0.5001130569206986
1363187,13631872,CK,0,368.7,22.94,,,,,-104.20391304347825,526.4853846153846,69.0,13.0,,,,,0.062218605912666126
1363254,4561143213632540,CC,1,1039.87,31.04,-121.75108108108108,460.68833333333333,37.0,12.0,,,,,,,,,0.02984988508178907
1363434,13634342,CK,1,5344.31,22.53,,,,,-214.39672413793105,395.17944444444447,58.0,18.0,,,,,0.004215698565390107
1362610,4561143213626100,CC,1,720.85,545.57,-118.99151515151515,373.83181818181816,33.0,11.0,,,,,,,,,0.7568426163556913
1363064,13630643,SV,1,220.97,1103.03,,,,,,,,,-65.55199999999999,85.4211111111111,10.0,18.0,4.991763587817351
1363084,4561143213630840,CC,1,0.0,1700.0,-154.78153846153847,111.08,13.0,3.0,,,,,,,,,
1362844,13628443,SV,1,142.75,1493.41,,,,,,,,,-82.10333333333334,87.7752380952381,6.0,21.0,10.461716287215411
1363090,13630902,CK,1,304.52,0.0,,,,,-34.97809523809524,30.715714285714284,21.0,14.0,,,,,0.0
1362674,13626743,SV,0,128.4,8.21,,,,,,,,,-71.74714285714286,42.44888888888889,7.0,9.0,0.06394080996884735
1362793,13627932,CK,0,3699.71,291.67,,,,,-129.065,240.8811111111111,60.0,18.0,,,,,0.07883590876041636
1363305,13633052,CK,1,315.42,31.9,,,,,-63.67029850746268,248.899375,67.0,16.0,,,,,0.10113499461036078
